index,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
5783,TXN_3651743,Cake,5,3,15,Cash,In-store,24-04-2023
5784,TXN_4411007,Cookie,5,1,5,Digital Wallet,Takeaway,17-05-2023
5785,TXN_6026451,Juice,2,3,6,Cash,In-store,06-11-2023
5786,TXN_5896413,Coffee,3,2,6,Cash,In-store,06-11-2023
5787,TXN_5093312,Cookie,4,1,4,Credit Card,Takeaway,12-08-2023
5788,TXN_6685570,Tea,1,1.5,1.5,Credit Card,In-store,14-03-2023
5789,TXN_7905853,Cookie,4,1,4,Digital Wallet,In-store,25-07-2023
5790,TXN_3020475,Salad,4,5,20,Digital Wallet,Takeaway,13-09-2023
5791,TXN_7665695,Tea,3,1.5,4.5,Digital Wallet,In-store,21-10-2023
5792,TXN_2355099,Salad,5,5,25,Cash,Takeaway,18-03-2023
5793,TXN_6071866,Tea,4,1.5,6,Cash,Takeaway,14-10-2023
5794,TXN_4548715,Sandwich,2,4,8,Cash,Takeaway,16-02-2023
5795,TXN_8156272,Salad,2,5,10,Cash,In-store,16-02-2023
5796,TXN_8344035,Smoothie,2,4,8,Cash,In-store,23-08-2023
5797,TXN_7332192,Coffee,1,2,2,Credit Card,Takeaway,17-11-2023
5798,TXN_4483944,Juice,4,3,12,Credit Card,In-store,17-11-2023
5799,TXN_4713356,Smoothie,5,4,20,Credit Card,In-store,08-05-2023
5800,TXN_6400461,Coffee,4,2,8,Digital Wallet,In-store,18-01-2023
5801,TXN_9262504,Smoothie,3,4,12,Credit Card,In-store,01-12-2023
5802,TXN_6225305,Cake,1,3,3,Cash,Takeaway,05-05-2023
5803,TXN_1266278,Smoothie,1,4,4,Cash,Takeaway,03-11-2023
5804,TXN_2607233,Coffee,3,2,6,Cash,Takeaway,03-11-2023
5805,TXN_2797871,Cookie,2,1,2,Cash,Takeaway,21-09-2023
5806,TXN_6753977,Tea,3,1.5,2,Cash,In-store,21-09-2023
5807,TXN_4947561,Salad,3,5,15,Cash,Takeaway,06-06-2023
5808,TXN_3881824,Juice,3,3,6,Credit Card,Takeaway,30-12-2023
5809,TXN_7606965,Juice,5,3,15,Digital Wallet,In-store,08-12-2023
5810,TXN_5516374,Smoothie,2,4,8,Digital Wallet,In-store,25-07-2023
5811,TXN_8059034,Coffee,1,2,2,Digital Wallet,In-store,10-01-2023
5812,TXN_2238287,Salad,3,5,15,Digital Wallet,In-store,22-05-2023
5813,TXN_2086896,Salad,4,3,12,Cash,Takeaway,25-11-2023
5814,TXN_9667721,Tea,5,1.5,7.5,Credit Card,Takeaway,29-04-2023
5815,TXN_6317991,Cookie,5,1,5,Digital Wallet,In-store,03-03-2023
5816,TXN_7866723,Sandwich,2,4,8,Credit Card,In-store,26-03-2023
5817,TXN_7954064,Sandwich,5,3,15,Credit Card,In-store,31-08-2023
5818,TXN_5251180,Cookie,1,1,1,Digital Wallet,In-store,25-06-2023
5819,TXN_5891724,Salad,5,5,25,Credit Card,In-store,10-12-2023
5820,TXN_9564495,Salad,4,3,12,Digital Wallet,In-store,01-08-2023
5821,TXN_5092646,Smoothie,2,4,8,Digital Wallet,Takeaway,08-05-2023
5822,TXN_5261036,Smoothie,5,3,15,Cash,Takeaway,03-10-2023
5823,TXN_2638434,Juice,5,3,15,Credit Card,In-store,18-09-2023
5824,TXN_5651620,Juice,2,4,8,Credit Card,In-store,16-05-2023
5825,TXN_5452210,Tea,5,1.5,7.5,Digital Wallet,In-store,17-04-2023
5826,TXN_5337566,Cookie,5,1,5,Cash,Takeaway,08-03-2023
5827,TXN_3341779,Tea,3,1.5,4.5,Cash,Takeaway,30-07-2023
5828,TXN_7977951,Cake,5,3,15,Cash,Takeaway,22-12-2023
5829,TXN_8226985,Coffee,2,2,4,Cash,Takeaway,08-03-2023
5830,TXN_7604622,Juice,2,3,12,Credit Card,Takeaway,22-12-2023
5831,TXN_6875870,Salad,5,5,25,Credit Card,Takeaway,07-09-2023
5832,TXN_9086163,Cookie,2,1,2,Digital Wallet,Takeaway,31-07-2023
5833,TXN_5061600,Juice,3,3,2,Digital Wallet,In-store,23-11-2023
5834,TXN_9987017,Cookie,5,1,5,Cash,Takeaway,14-03-2023
5835,TXN_6533576,Salad,5,5,25,Cash,In-store,14-08-2023
5836,TXN_5229351,Coffee,3,2,6,Digital Wallet,Takeaway,14-08-2023
5837,TXN_5318263,Smoothie,1,4,4,Credit Card,Takeaway,12-06-2023
5838,TXN_8866088,Tea,4,1.5,6,Digital Wallet,Takeaway,11-07-2023
5839,TXN_1193930,Coffee,1,2,2,Cash,Takeaway,11-07-2023
5840,TXN_2601923,Cake,4,2,12,Cash,Takeaway,24-07-2023
5841,TXN_5884081,Cookie,4,1,12,Digital Wallet,In-store,05-07-2023
5842,TXN_5047792,Salad,1,5,5,Digital Wallet,In-store,05-07-2023
5843,TXN_7434172,Cookie,2,1,2,Digital Wallet,Takeaway,14-11-2023
5844,TXN_1849406,Sandwich,5,4,2,Cash,In-store,30-11-2023
5845,TXN_8388462,Smoothie,5,4,8,Cash,Takeaway,19-08-2023
5846,TXN_6289180,Juice,1,3,3,Cash,In-store,14-03-2023
5847,TXN_3974663,Juice,3,3,9,Cash,Takeaway,02-10-2023
5848,TXN_9041537,Sandwich,4,4,16,Cash,Takeaway,28-08-2023
5849,TXN_2798069,Sandwich,5,1.5,7.5,Digital Wallet,Takeaway,02-09-2023
5850,TXN_7601706,Juice,5,3,6,Credit Card,In-store,15-11-2023
5851,TXN_6184247,Juice,1,3,3,Credit Card,In-store,15-11-2023
5852,TXN_3145515,Smoothie,4,4,16,Cash,In-store,31-03-2023
5853,TXN_6711224,Juice,1,3,3,Digital Wallet,In-store,26-03-2023
5854,TXN_4035164,Juice,5,3,15,Digital Wallet,In-store,26-11-2023
5855,TXN_1815061,Cake,3,3,9,Digital Wallet,In-store,20-01-2023
5856,TXN_9522690,Cookie,4,1,4,Credit Card,In-store,23-07-2023
5857,TXN_2858635,Sandwich,1,4,4,Digital Wallet,In-store,28-09-2023
5858,TXN_5492825,Sandwich,2,5,10,Digital Wallet,In-store,25-02-2023
5859,TXN_2083119,Sandwich,2,1,2,Digital Wallet,In-store,11-06-2023
5860,TXN_7030681,Juice,1,3,3,Cash,In-store,01-10-2023
5861,TXN_7738316,Cookie,4,1,4,Cash,In-store,04-02-2023
5862,TXN_6817358,Smoothie,2,1,8,Credit Card,In-store,22-12-2023
5863,TXN_4430474,Cake,2,3,6,Digital Wallet,In-store,08-06-2023
5864,TXN_2329938,Sandwich,3,4,12,Credit Card,In-store,29-03-2023
5865,TXN_7020104,Sandwich,5,1.5,7.5,Digital Wallet,In-store,23-01-2023
5866,TXN_3642052,Cake,1,3,7.5,Digital Wallet,Takeaway,19-07-2023
5867,TXN_6655913,Cookie,1,1,7.5,Credit Card,In-store,02-04-2023
5868,TXN_1409029,Sandwich,1,4,4,Cash,In-store,02-04-2023
5869,TXN_1617594,Sandwich,1,4,4,Cash,In-store,23-04-2023
5870,TXN_7136372,Juice,3,3,9,Credit Card,Takeaway,22-09-2023
5871,TXN_7648238,Cookie,3,1,1,Cash,Takeaway,12-05-2023
5872,TXN_1277813,Cookie,5,3,15,Digital Wallet,Takeaway,11-09-2023
5873,TXN_7251969,Cookie,2,1,2,Digital Wallet,In-store,14-08-2023
5874,TXN_5790695,Tea,5,1.5,7.5,Credit Card,Takeaway,24-04-2023
5875,TXN_7101802,Coffee,4,2,8,Credit Card,Takeaway,19-03-2023
5876,TXN_3277936,Tea,2,1.5,3,Digital Wallet,Takeaway,21-06-2023
5877,TXN_3233221,Cake,5,3,15,Digital Wallet,Takeaway,15-06-2023
5878,TXN_6200423,Cookie,1,1,1,Digital Wallet,In-store,03-02-2023
5879,TXN_1522176,Smoothie,1,4,4,Digital Wallet,Takeaway,29-04-2023
5880,TXN_6728574,Juice,3,3,9,Cash,Takeaway,24-05-2023
5881,TXN_6344738,Juice,4,5,20,Credit Card,Takeaway,24-05-2023
5882,TXN_5968705,Sandwich,3,4,12,Credit Card,Takeaway,16-12-2023
5883,TXN_9657902,Juice,1,3,3,Digital Wallet,Takeaway,30-10-2023
5884,TXN_8640383,Juice,2,3,6,Digital Wallet,Takeaway,08-10-2023
5885,TXN_3889213,Cake,1,3,3,Credit Card,Takeaway,13-10-2023
5886,TXN_2252244,Juice,2,3,6,Credit Card,Takeaway,10-03-2023
5887,TXN_2561071,Juice,5,3,15,Credit Card,In-store,30-01-2023
5888,TXN_6543164,Tea,2,1.5,3,Digital Wallet,In-store,10-07-2023
5889,TXN_3209025,Salad,2,5,10,Cash,In-store,12-10-2023
5890,TXN_9975079,Smoothie,2,4,8,Cash,In-store,26-08-2023
5891,TXN_9618962,Smoothie,3,4,6,Credit Card,Takeaway,08-11-2023
5892,TXN_5949517,Smoothie,5,4,20,Digital Wallet,In-store,31-12-2023
5893,TXN_4103665,Coffee,4,2,20,Digital Wallet,In-store,30-04-2023
5894,TXN_8499618,Cake,2,3,6,Digital Wallet,In-store,23-05-2023
5895,TXN_6183513,Cake,3,3,9,Digital Wallet,In-store,22-12-2023
5896,TXN_3919672,Cookie,3,1,2,Credit Card,In-store,05-11-2023
5897,TXN_7592199,Tea,3,1.5,4.5,Digital Wallet,In-store,14-09-2023
5898,TXN_8888249,Coffee,5,2,10,Digital Wallet,In-store,17-10-2023
5899,TXN_8494571,Coffee,5,1,5,Digital Wallet,In-store,06-02-2023
5900,TXN_7749759,Tea,1,1.5,1.5,Digital Wallet,In-store,26-12-2023
5901,TXN_7556108,Cookie,5,1,5,Digital Wallet,Takeaway,17-01-2023
5902,TXN_9360886,Sandwich,1,4,4,Digital Wallet,Takeaway,25-07-2023
5903,TXN_5303464,Juice,4,3,12,Cash,Takeaway,26-10-2023
5904,TXN_5324330,Salad,3,5,15,Digital Wallet,Takeaway,20-11-2023
5905,TXN_5862289,Juice,4,3,12,Digital Wallet,Takeaway,05-01-2023
5906,TXN_8203190,Tea,2,1.5,3,Digital Wallet,In-store,16-06-2023
5907,TXN_9699948,Coffee,5,2,10,Cash,In-store,18-04-2023
5908,TXN_8187087,Coffee,3,2,6,Digital Wallet,Takeaway,31-01-2023
5909,TXN_5409141,Coffee,5,2,10,Cash,Takeaway,02-02-2023
5910,TXN_9928409,Sandwich,4,4,16,Credit Card,Takeaway,17-06-2023
5911,TXN_9882485,Salad,5,5,25,Cash,Takeaway,17-06-2023
5912,TXN_9952479,Sandwich,1,4,4,Digital Wallet,Takeaway,06-12-2023
5913,TXN_7207901,Smoothie,2,4,8,Digital Wallet,In-store,11-12-2023
5914,TXN_8899602,Salad,4,5,20,Digital Wallet,In-store,11-12-2023
5915,TXN_4321091,Smoothie,2,4,8,Cash,In-store,15-06-2023
5916,TXN_2721997,Cake,3,3,9,Cash,Takeaway,20-05-2023
5917,TXN_6738137,Coffee,4,2,8,Cash,Takeaway,20-07-2023
5918,TXN_5365699,Sandwich,5,4,20,Cash,Takeaway,22-05-2023
5919,TXN_4807459,Sandwich,1,4,4,Cash,Takeaway,11-08-2023
5920,TXN_2790608,Juice,1,3,3,Cash,In-store,18-12-2023
5921,TXN_2035137,Juice,2,1.5,3,Digital Wallet,Takeaway,12-03-2023
5922,TXN_7603919,Juice,2,1,2,Digital Wallet,Takeaway,25-09-2023
5923,TXN_7429032,Sandwich,2,4,8,Digital Wallet,Takeaway,18-08-2023
5924,TXN_5241723,Coffee,3,2,6,Cash,Takeaway,18-07-2023
5925,TXN_5151706,Smoothie,1,4,4,Cash,Takeaway,01-03-2023
5926,TXN_6231475,Salad,2,5,10,Credit Card,In-store,18-03-2023
5927,TXN_6144244,Juice,3,5,9,Cash,In-store,08-01-2023
5928,TXN_3442435,Juice,3,4,8,Digital Wallet,In-store,01-04-2023
5929,TXN_2631423,Cookie,3,1,3,Cash,Takeaway,07-01-2023
5930,TXN_1616810,Cookie,2,1,2,Cash,In-store,05-09-2023
5931,TXN_6505914,Cake,3,3,9,Cash,In-store,27-01-2023
5932,TXN_1958614,Smoothie,2,4,8,Digital Wallet,In-store,02-07-2023
5933,TXN_6890737,Smoothie,4,4,16,Digital Wallet,In-store,22-05-2023
5934,TXN_6702416,Cake,1,3,3,Digital Wallet,In-store,14-09-2023
5935,TXN_5649204,Smoothie,1,4,4,Cash,In-store,05-03-2023
5936,TXN_4084177,Smoothie,3,1,3,Credit Card,In-store,13-08-2023
5937,TXN_2066115,Salad,4,5,20,Credit Card,In-store,18-08-2023
5938,TXN_5029643,Salad,2,1.5,3,Digital Wallet,In-store,23-12-2023
5939,TXN_7986904,Cookie,3,1,3,Credit Card,Takeaway,11-08-2023
5940,TXN_4633457,Salad,1,5,5,Credit Card,Takeaway,21-05-2023
5941,TXN_9368550,Cake,3,3,9,Digital Wallet,Takeaway,26-09-2023
5942,TXN_8049058,Cake,2,3,6,Cash,Takeaway,08-04-2023
5943,TXN_5131404,Sandwich,4,4,16,Credit Card,Takeaway,18-06-2023
5944,TXN_3480562,Coffee,5,2,10,Credit Card,Takeaway,24-12-2023
5945,TXN_6219454,Tea,1,1.5,1.5,Cash,In-store,14-11-2023
5946,TXN_2551378,Tea,2,1.5,3,Cash,Takeaway,27-10-2023
5947,TXN_9024388,Salad,1,5,5,Cash,Takeaway,27-02-2023
5948,TXN_3478329,Tea,3,1.5,4.5,Digital Wallet,In-store,29-10-2023
5949,TXN_6308974,Cookie,4,1,4,Digital Wallet,In-store,02-10-2023
5950,TXN_5571904,Salad,5,5,25,Digital Wallet,Takeaway,05-08-2023
5951,TXN_6979356,Salad,2,5,10,Digital Wallet,In-store,21-09-2023
5952,TXN_9171458,Cake,2,3,6,Digital Wallet,In-store,29-03-2023
5953,TXN_5537621,Juice,4,3,12,Digital Wallet,Takeaway,28-02-2023
5954,TXN_9288156,Coffee,3,2,6,Digital Wallet,Takeaway,05-11-2023
5955,TXN_8626720,Juice,4,3,12,Cash,Takeaway,02-06-2023
5956,TXN_9181129,Sandwich,4,4,20,Digital Wallet,In-store,25-09-2023
5957,TXN_5908362,Sandwich,5,4,20,Digital Wallet,In-store,03-10-2023
5958,TXN_2086841,Salad,4,5,20,Credit Card,In-store,16-03-2023
5959,TXN_9944141,Juice,5,3,15,Credit Card,Takeaway,18-07-2023
5960,TXN_2438638,Cake,2,3,6,Credit Card,Takeaway,12-08-2023
5961,TXN_4644790,Cake,1,4,4,Credit Card,Takeaway,19-09-2023
5962,TXN_9216933,Cookie,4,1,4,Credit Card,Takeaway,29-05-2023
5963,TXN_8308356,Smoothie,1,4,4,Digital Wallet,Takeaway,21-11-2023
5964,TXN_7933500,Tea,3,1.5,4.5,Digital Wallet,In-store,21-09-2023
5965,TXN_1602123,Coffee,3,2,2,Cash,In-store,11-04-2023
5966,TXN_3321395,Tea,3,1.5,1.5,Digital Wallet,Takeaway,08-07-2023
5967,TXN_7563589,Smoothie,5,4,20,Cash,Takeaway,19-09-2023
5968,TXN_7864482,Sandwich,1,4,4,Credit Card,Takeaway,28-01-2023
5969,TXN_7942343,Cookie,4,1,4,Digital Wallet,Takeaway,15-06-2023
5970,TXN_1585329,Smoothie,4,4,16,Credit Card,Takeaway,16-07-2023
5971,TXN_6550460,Sandwich,5,4,16,Credit Card,Takeaway,15-03-2023
5972,TXN_3416466,Juice,2,3,6,Digital Wallet,Takeaway,13-09-2023
5973,TXN_5125759,Coffee,3,2,6,Digital Wallet,Takeaway,15-06-2023
5974,TXN_7321946,Cake,3,3,9,Cash,Takeaway,12-02-2023
5975,TXN_4336291,Salad,5,5,25,Cash,In-store,25-03-2023
5976,TXN_5240229,Salad,1,5,5,Cash,In-store,10-06-2023
5977,TXN_7854253,Coffee,4,2,8,Cash,In-store,26-07-2023
5978,TXN_1971201,Smoothie,2,4,8,Digital Wallet,In-store,07-11-2023
5979,TXN_2673104,Tea,1,1.5,1.5,Digital Wallet,In-store,23-06-2023
5980,TXN_7479695,Smoothie,5,4,20,Credit Card,In-store,12-12-2023
5981,TXN_1084222,Coffee,4,2,8,Digital Wallet,In-store,03-06-2023
5982,TXN_1723062,Salad,1,5,5,Digital Wallet,In-store,21-09-2023
5983,TXN_4987205,Tea,2,1.5,3,Digital Wallet,Takeaway,24-06-2023
5984,TXN_8025478,Sandwich,4,4,16,Cash,Takeaway,24-01-2023
5985,TXN_7529735,Coffee,3,2,6,Cash,In-store,12-08-2023
5986,TXN_1598214,Juice,1,2,3,Credit Card,Takeaway,07-01-2023
5987,TXN_7872478,Juice,4,3,12,Credit Card,In-store,25-04-2023
5988,TXN_9464398,Cake,4,3,12,Credit Card,In-store,25-09-2023
5989,TXN_9319656,Tea,5,1.5,7.5,Credit Card,In-store,22-12-2023
5990,TXN_9212052,Salad,4,5,20,Cash,In-store,15-10-2023
5991,TXN_2913107,Salad,4,5,8,Cash,In-store,20-05-2023
5992,TXN_2550923,Cake,2,3,6,Cash,Takeaway,26-08-2023
5993,TXN_3352028,Cake,4,1,4,Credit Card,In-store,26-08-2023
5994,TXN_2682803,Cake,5,3,15,Credit Card,Takeaway,09-04-2023
5995,TXN_1745182,Cookie,2,3,2,Digital Wallet,Takeaway,26-09-2023
5996,TXN_7608637,Cookie,1,5,5,Digital Wallet,Takeaway,08-04-2023
5997,TXN_6388090,Juice,4,3,12,Digital Wallet,Takeaway,08-04-2023
5998,TXN_4335735,Coffee,2,2,4,Digital Wallet,Takeaway,07-04-2023
5999,TXN_9264301,Coffee,1,2,2,Digital Wallet,In-store,24-10-2023
6000,TXN_6547896,Coffee,3,2,2,Digital Wallet,In-store,02-03-2023
6001,TXN_2414686,Cake,1,3,3,Cash,In-store,02-03-2023
6002,TXN_9868114,Smoothie,2,4,8,Credit Card,In-store,12-11-2023
6003,TXN_6127474,Cookie,5,4,5,Cash,In-store,17-09-2023
6004,TXN_5549557,Cake,2,3,6,Cash,In-store,27-02-2023
6005,TXN_4668762,Smoothie,3,4,12,Digital Wallet,In-store,10-03-2023
6006,TXN_1058466,Cookie,3,1,3,Digital Wallet,Takeaway,07-12-2023
6007,TXN_8892230,Coffee,5,2,10,Digital Wallet,Takeaway,02-03-2023
6008,TXN_3332915,Cookie,2,1,2,Digital Wallet,Takeaway,19-01-2023
6009,TXN_9596023,Coffee,5,2,10,Digital Wallet,Takeaway,30-11-2023
6010,TXN_6122423,Salad,4,5,10,Digital Wallet,In-store,28-09-2023
6011,TXN_8934637,Smoothie,1,4,4,Digital Wallet,In-store,07-01-2023
6012,TXN_4846406,Cookie,3,1,3,Cash,In-store,22-05-2023
6013,TXN_8917300,Cookie,1,1,1,Cash,Takeaway,04-03-2023
6014,TXN_7742182,Tea,2,1.5,3,Cash,Takeaway,09-11-2023
6015,TXN_8131533,Cake,1,3,3,Cash,In-store,18-07-2023
6016,TXN_1836754,Tea,1,1.5,1.5,Credit Card,In-store,10-09-2023
6017,TXN_2531878,Salad,3,5,15,Credit Card,In-store,06-01-2023
6018,TXN_8126586,Sandwich,5,4,20,Credit Card,In-store,19-11-2023
6019,TXN_4522292,Cookie,1,1,1,Digital Wallet,In-store,12-07-2023
6020,TXN_2896162,Cookie,2,1,2,Credit Card,In-store,12-07-2023
6021,TXN_4209377,Salad,2,5,10,Credit Card,In-store,07-02-2023
6022,TXN_9097321,Juice,2,3,6,Credit Card,In-store,02-10-2023
6023,TXN_8258400,Juice,5,5,25,Credit Card,In-store,09-10-2023
6024,TXN_3267393,Sandwich,2,4,8,Credit Card,In-store,24-02-2023
6025,TXN_2389110,Sandwich,2,4,8,Cash,In-store,30-05-2023
6026,TXN_2704452,Salad,2,5,10,Credit Card,Takeaway,05-09-2023
6027,TXN_4892165,Juice,3,3,9,Cash,In-store,27-07-2023
6028,TXN_6588156,Cake,4,3,12,Cash,In-store,14-04-2023
6029,TXN_4721830,Sandwich,3,4,12,Cash,In-store,15-11-2023
6030,TXN_6941542,Sandwich,3,4,12,Cash,In-store,27-09-2023
6031,TXN_5214986,Cookie,5,4,5,Credit Card,In-store,21-09-2023
6032,TXN_3635874,Sandwich,2,4,8,Cash,In-store,16-03-2023
6033,TXN_1721910,Juice,4,3,12,Digital Wallet,In-store,21-03-2023
6034,TXN_9615339,Sandwich,1,4,4,Digital Wallet,In-store,21-03-2023
6035,TXN_1120969,Coffee,2,2,4,Credit Card,In-store,15-04-2023
6036,TXN_4246000,Cookie,2,1,2,Credit Card,Takeaway,09-07-2023
6037,TXN_9253541,Cookie,1,1.5,1.5,Digital Wallet,Takeaway,04-06-2023
6038,TXN_9699174,Smoothie,3,4,1.5,Digital Wallet,Takeaway,03-01-2023
6039,TXN_6036409,Tea,5,1.5,7.5,Cash,Takeaway,16-02-2023
6040,TXN_5927258,Tea,5,1.5,7.5,Cash,In-store,18-10-2023
6041,TXN_6027031,Juice,5,3,15,Credit Card,In-store,15-11-2023
6042,TXN_4449992,Juice,3,1,3,Digital Wallet,In-store,09-01-2023
6043,TXN_3018211,Salad,4,5,20,Digital Wallet,In-store,09-01-2023
6044,TXN_1900906,Coffee,5,2,20,Cash,In-store,31-01-2023
6045,TXN_7171590,Coffee,3,2,6,Credit Card,In-store,24-04-2023
6046,TXN_5746203,Tea,5,1.5,7.5,Cash,In-store,08-07-2023
6047,TXN_1696300,Cookie,1,1,1,Digital Wallet,In-store,28-05-2023
6048,TXN_1255476,Smoothie,1,4,4,Digital Wallet,In-store,28-08-2023
6049,TXN_9403115,Tea,1,1.5,1.5,Digital Wallet,In-store,17-04-2023
6050,TXN_4476539,Salad,2,5,10,Cash,In-store,19-04-2023
6051,TXN_5263133,Juice,2,3,6,Cash,Takeaway,22-05-2023
6052,TXN_8473362,Juice,3,3,9,Digital Wallet,Takeaway,22-11-2023
6053,TXN_8402606,Cookie,3,1,3,Digital Wallet,Takeaway,09-05-2023
6054,TXN_6857799,Cookie,4,1,4,Cash,Takeaway,08-01-2023
6055,TXN_9362993,Coffee,3,2,6,Cash,In-store,22-10-2023
6056,TXN_7458568,Smoothie,5,4,20,Digital Wallet,In-store,09-05-2023
6057,TXN_7474617,Salad,3,5,15,Credit Card,Takeaway,09-05-2023
6058,TXN_1959082,Juice,5,3,15,Credit Card,Takeaway,08-06-2023
6059,TXN_9630958,Smoothie,5,3,20,Digital Wallet,In-store,26-12-2023
6060,TXN_4290475,Smoothie,1,4,4,Digital Wallet,Takeaway,20-04-2023
6061,TXN_4561296,Salad,5,5,25,Cash,In-store,22-11-2023
6062,TXN_6422545,Juice,2,3,6,Credit Card,Takeaway,03-11-2023
6063,TXN_6012728,Cake,4,3,12,Credit Card,In-store,09-05-2023
6064,TXN_8886678,Tea,5,1.5,7.5,Cash,In-store,27-03-2023
6065,TXN_5424622,Tea,4,1.5,6,Cash,In-store,12-07-2023
6066,TXN_1204426,Sandwich,4,4,12,Credit Card,In-store,16-01-2023
6067,TXN_1885495,Coffee,4,2,8,Cash,In-store,04-03-2023
6068,TXN_3646359,Salad,2,5,10,Credit Card,In-store,23-07-2023
6069,TXN_3284157,Tea,4,5,6,Digital Wallet,In-store,17-05-2023
6070,TXN_4533186,Tea,3,1.5,4.5,Digital Wallet,Takeaway,19-04-2023
6071,TXN_3046567,Salad,2,5,10,Credit Card,In-store,07-01-2023
6072,TXN_3594827,Juice,5,3,15,Digital Wallet,In-store,09-03-2023
6073,TXN_2883054,Cake,4,3,12,Cash,In-store,17-11-2023
6074,TXN_1744319,Smoothie,3,4,12,Cash,In-store,24-03-2023
6075,TXN_6182856,Cake,4,3,12,Credit Card,Takeaway,02-04-2023
6076,TXN_7341998,Cake,3,3,9,Digital Wallet,Takeaway,18-02-2023
6077,TXN_5438422,Smoothie,3,4,9,Digital Wallet,In-store,25-09-2023
6078,TXN_7187128,Tea,5,1.5,7.5,Digital Wallet,Takeaway,24-08-2023
6079,TXN_6499084,Cake,4,1.5,12,Credit Card,Takeaway,15-03-2023
6080,TXN_5738243,Salad,5,1.5,25,Credit Card,Takeaway,30-08-2023
6081,TXN_8946752,Tea,4,1.5,6,Cash,Takeaway,08-06-2023
6082,TXN_5453217,Coffee,1,2,2,Credit Card,In-store,11-07-2023
6083,TXN_9340973,Cookie,4,1,4,Cash,In-store,07-03-2023
6084,TXN_8562684,Tea,5,1.5,7.5,Cash,Takeaway,25-06-2023
6085,TXN_2477021,Cookie,4,1.5,4,Credit Card,In-store,25-06-2023
6086,TXN_2030078,Smoothie,1,4,4,Digital Wallet,Takeaway,10-04-2023
6087,TXN_9490465,Smoothie,3,4,12,Digital Wallet,Takeaway,06-05-2023
6088,TXN_6603668,Coffee,4,4,8,Credit Card,Takeaway,07-03-2023
6089,TXN_7077961,Tea,4,1.5,6,Digital Wallet,Takeaway,19-09-2023
6090,TXN_3343585,Cake,1,3,3,Cash,In-store,17-09-2023
6091,TXN_7896831,Coffee,5,2,10,Cash,Takeaway,01-04-2023
6092,TXN_2510233,Coffee,2,4,8,Credit Card,In-store,04-11-2023
6093,TXN_3541337,Cookie,4,1,4,Digital Wallet,Takeaway,01-09-2023
6094,TXN_2140056,Cookie,1,1,1,Digital Wallet,Takeaway,07-12-2023
6095,TXN_9629256,Cake,4,3,12,Digital Wallet,In-store,07-11-2023
6096,TXN_8419985,Cake,3,3,9,Digital Wallet,In-store,26-08-2023
6097,TXN_6349916,Salad,1,5,5,Cash,In-store,09-07-2023
6098,TXN_6568254,Salad,2,5,10,Credit Card,In-store,09-02-2023
6099,TXN_1730385,Cake,2,3,6,Credit Card,In-store,01-03-2023
6100,TXN_7800576,Sandwich,2,4,16,Credit Card,In-store,13-07-2023
6101,TXN_6935600,Coffee,3,2,6,Credit Card,In-store,02-01-2023
6102,TXN_1851725,Cake,5,3,15,Cash,Takeaway,19-02-2023
6103,TXN_5691112,Juice,5,3,15,Cash,Takeaway,24-03-2023
6104,TXN_9514836,Coffee,3,2,6,Cash,In-store,29-03-2023
6105,TXN_4172649,Salad,4,5,20,Digital Wallet,In-store,19-05-2023
6106,TXN_6504096,Salad,5,5,25,Cash,In-store,10-09-2023
6107,TXN_9921708,Cake,1,3,3,Cash,Takeaway,20-07-2023
6108,TXN_6361661,Smoothie,2,4,8,Cash,Takeaway,05-11-2023
6109,TXN_4329116,Cake,3,3,9,Credit Card,In-store,29-09-2023
6110,TXN_4142781,Sandwich,5,4,20,Digital Wallet,Takeaway,30-01-2023
6111,TXN_6055428,Salad,5,5,20,Cash,Takeaway,25-02-2023
6112,TXN_4359885,Cookie,2,1,2,Credit Card,In-store,16-01-2023
6113,TXN_4255116,Juice,4,3,12,Credit Card,In-store,24-12-2023
6114,TXN_6511482,Tea,3,1.5,4.5,Credit Card,In-store,17-03-2023
6115,TXN_9672367,Cookie,2,1,2,Credit Card,In-store,21-12-2023
6116,TXN_1514364,Coffee,5,2,10,Digital Wallet,In-store,21-01-2023
6117,TXN_1643122,Juice,3,3,9,Digital Wallet,In-store,15-05-2023
6118,TXN_2252586,Tea,3,1.5,4.5,Cash,Takeaway,08-09-2023
6119,TXN_8853027,Smoothie,5,4,20,Credit Card,In-store,21-06-2023
6120,TXN_1489200,Smoothie,1,3,3,Credit Card,In-store,27-03-2023
6121,TXN_2351890,Tea,4,1.5,6,Credit Card,In-store,27-02-2023
6122,TXN_1026050,Cake,1,3,3,Credit Card,In-store,23-04-2023
6123,TXN_3882139,Smoothie,4,4,16,Credit Card,In-store,28-12-2023
6124,TXN_6296806,Sandwich,2,4,8,Credit Card,Takeaway,28-12-2023
6125,TXN_6149247,Sandwich,3,4,12,Credit Card,Takeaway,21-09-2023
6126,TXN_3371429,Salad,2,5,10,Credit Card,Takeaway,01-11-2023
6127,TXN_5136479,Sandwich,1,5,4,Credit Card,In-store,04-01-2023
6128,TXN_5722175,Tea,2,1.5,3,Digital Wallet,Takeaway,01-03-2023
6129,TXN_4075198,Salad,5,5,25,Cash,Takeaway,27-08-2023
